timestamp,closescaled,OBVscaled,Y_value,RSI
2002-09-05,0.1064518136,0.2837695697,0.11279785980000001,0.40473363921359173
2002-09-04,0.1160953151,0.29708267309999997,0.1064518136,0.47853194033187485
2002-09-03,0.10750948800000001,0.2841876304,0.1160953151,0.5173104947350726
2002-08-30,0.126360978,0.2982864245,0.10750948800000001,0.5975793322097472
2002-08-29,0.1340757793,0.3085835625,0.126360978,0.6336044180063228
2002-08-28,0.1305916755,0.2965266997,0.1340757793,0.6273241978208481
2002-08-27,0.1424127419,0.3100921627,0.1305916755,0.7361826614251636
2002-08-26,0.1514962981,0.324681679,0.1424127419,0.8067967946057573
2002-08-23,0.1575934797,0.3390859394,0.1514962981,0.8622291856677642
2002-08-22,0.1674858458,0.3512488097,0.1575934797,0.8368178432820863
2002-08-21,0.1613264481,0.34003753700000006,0.1674858458,0.8134874220576993
2002-08-20,0.1630062838,0.3560284108,0.1613264481,0.7414027925584812
2002-08-19,0.1705966528,0.371818385,0.1630062838,0.7305280156764659
2002-08-16,0.1510607852,0.3495796545,0.1705966528,0.7007690374708505
2002-08-15,0.1333291856,0.3256079583,0.1510607852,0.7337154300090569
2002-08-14,0.1234990356,0.3065321627,0.1333291856,0.6244080321391501
2002-08-13,0.1047097617,0.28933836079999997,0.1234990356,0.565672092711876
2002-08-12,0.1039009519,0.272840915,0.1047097617,0.611751583315856
2002-08-09,0.10427424869999999,0.2836748834,0.1039009519,0.5765443877428289
2002-08-08,0.10290549369999999,0.2693877459,0.10427424869999999,0.5030113108366161
2002-08-07,0.0877247558,0.25205500210000004,0.10290549369999999,0.45392281660442835
2002-08-06,0.07982330617000001,0.2355110365,0.0877247558,0.4547236313090537
2002-08-05,0.06794002364,0.21828059510000003,0.07982330617000001,0.44776060984620136
2002-08-02,0.07969887389,0.23295059469999999,0.06794002364,0.44753085209965915
2002-08-01,0.08200087102999999,0.2471844197,0.07969887389,0.4914233209546177
2002-07-31,0.09537734088,0.2653641945,0.08200087102999999,0.5299104934352294
2002-07-30,0.1040253842,0.2915441405,0.09537734088,0.5727484358710607
2002-07-29,0.10023019970000001,0.2706748624,0.1040253842,0.5407057595755604
2002-07-26,0.07049088534,0.24614019420000002,0.10023019970000001,0.388585699651367
2002-07-25,0.08884464630000001,0.2699690376,0.07049088534,0.40571285708235216
2002-07-24,0.09002675294,0.2925904244,0.08884464630000001,0.4864962910066323
2002-07-23,0.07453493436000001,0.2641752636,0.09002675294,0.4719122883570982
2002-07-22,0.0835562745,0.2904542185,0.07453493436000001,0.528829416341898
2002-07-19,0.1053319231,0.3210562219,0.0835562745,0.5083330275264558
2002-07-18,0.10564300380000001,0.3449601967,0.1053319231,0.51154017641273
2002-07-17,0.09718160891000001,0.3134444704,0.10564300380000001,0.522141972654004
2002-07-16,0.08672929757999999,0.2896961104,0.09718160891000001,0.5174575543288451
2002-07-15,0.09911030921,0.3112821229,0.08672929757999999,0.5375793439545831
2002-07-12,0.08797362036,0.2898317589,0.09911030921,0.519189660029173
2002-07-11,0.08921794312999999,0.30747676170000005,0.08797362036,0.46314056777502133
2002-07-10,0.08517389411000001,0.2847800375,0.08921794312999999,0.41726164464519
2002-07-09,0.09083556274,0.30551510800000004,0.08517389411000001,0.3938618970426302
2002-07-08,0.1009767934,0.3284983613,0.09083556274,0.4016812562155474
2002-07-05,0.11466434390000001,0.34802865130000005,0.1009767934,0.45768154845395526
2002-07-03,0.09606171841,0.33723646840000004,0.11466434390000001,0.3978246595899657
2002-07-02,0.08405400361,0.3198020397,0.09606171841,0.3669293003144781
2002-07-01,0.077956822,0.29507470550000003,0.08405400361,0.32229672707454815
2002-06-28,0.1053319231,0.3198905508,0.077956822,0.37840542023089474
2002-06-27,0.1047097617,0.2973601452,0.1053319231,0.34844554822100127
2002-06-26,0.09319977602,0.2755203322,0.1047097617,0.2598875541563537
2002-06-25,0.08417843589,0.251758181,0.09319977602,0.18623676047432813
